conformer_id,energy_in_kcalpermol,rel_energy_in_kcalpermol,rel_energy_in_kJpermol
250,4.156085347930707,1.2785894122406578,5.349618100814912
251,5.340527361730057,2.4630314260400077,10.305323486551393
252,4.156085349062085,1.2785894133720355,5.349618105548597
253,4.1560853478071955,1.278589412117146,5.349618100298139
254,4.156085347693574,1.2785894120035248,5.349618099822748
255,2.877495936344559,6.545093356180587e-10,2.7384670602259577e-09
256,2.8774959359125436,2.2249402320539957e-10,9.309149930913919e-10
257,4.156085347894301,1.2785894122042514,5.349618100662588
258,2.8774959369435624,1.2535128490753777e-09,5.244697760531381e-09
259,4.156085348640898,1.2785894129508488,5.3496181037863515
260,4.156085348214418,1.2785894125243686,5.349618102001958
261,4.1560853477292845,1.278589412039235,5.349618099972159
262,4.156085350858673,1.2785894151686232,5.34961811306552
263,2.8774959359387218,2.4867219394764106e-10,1.0404444594769303e-09
264,2.8774959393279183,3.63786867296767e-09,1.5220842527696732e-08
265,2.8774959356935064,3.4567904094728874e-12,1.4463211073234561e-11
266,4.156085354300641,1.2785894186105917,5.349618127466716
267,4.156085349295777,1.2785894136057276,5.349618106526365
268,2.877495936123781,4.3373127311951976e-10,1.8147316467320707e-09
269,2.8774959365037667,8.137170937061455e-10,3.404592320066513e-09
270,4.156085347703208,1.278589412013158,5.349618099863053
271,4.156085347720644,1.2785894120305947,5.349618099936008
272,4.156085349149123,1.2785894134590734,5.349618105912763
273,4.1560853484574185,1.278589412767369,5.349618103018671
274,4.15608534814897,1.2785894124589205,5.349618101728124
275,4.156085347929926,1.2785894122398762,5.349618100811642
276,4.156085348466474,1.2785894127764248,5.349618103056562
277,2.8774959357394536,4.9404036417399766e-11,2.0670648837040064e-10
278,2.8774959360657757,3.75726116885744e-10,1.5720380730499528e-09
279,4.156085351121497,1.2785894154314477,5.349618114165177
280,2.8774959367407877,1.0507381631441604e-09,4.396288474595167e-09
281,2.8774959363651185,6.750688896772772e-10,2.8244882344097278e-09
282,5.340527362270244,2.4630314265801942,10.305323488811533
283,4.156085348042941,1.2785894123528916,5.3496181012844986
284,5.340527361712114,2.4630314260220647,10.305323486476318
285,4.156085348723277,1.2785894130332274,5.349618104131023
286,4.156085348153965,1.2785894124639157,5.349618101749023
287,4.156085347611775,1.2785894119217254,5.349618099480499
288,4.1560853520027585,1.278589416312709,5.3496181178523745
289,4.156085347821675,1.278589412131625,5.349618100358719
290,4.156085347731496,1.2785894120414465,5.349618099981412
291,4.156085348441271,1.2785894127512218,5.349618102951112
292,2.877495935786193,9.614353757569916e-11,4.022645612167253e-10
293,4.156085347798269,1.2785894121082197,5.349618100260791
294,2.877495935856622,1.6657253354424029e-10,6.969394803491014e-10
295,2.877495936172277,4.82227591191986e-10,2.0176402415472694e-09
296,2.877495937355633,1.6655832268952508e-09,6.96880022132973e-09
297,5.340527361736113,2.4630314260460633,10.305323486576729
298,4.1560853476511355,1.2785894119610859,5.349618099645183
299,5.340527362152702,2.4630314264626527,10.30532348831974
300,5.340527361828888,2.463031426138839,10.305323486964902
301,5.340527361806913,2.4630314261168635,10.305323486872958
302,4.1560853480317235,1.278589412341674,5.349618101237564
303,4.156085348247126,1.2785894125570767,5.349618102138809
304,4.15608534805777,1.2785894123677206,5.349618101346543
305,4.156085347659738,1.2785894119696888,5.349618099681178
306,2.8774959362332773,5.432276850569906e-10,2.2728646342784487e-09
307,2.8774959361140393,4.239897322122488e-10,1.773973039576049e-09
308,4.156085348482579,1.2785894127925292,5.349618103123943
309,4.156085348042161,1.2785894123521118,5.349618101281236
310,4.156085347918539,1.2785894122284898,5.349618100764001
311,5.340527361803321,2.4630314261132717,10.30532348685793
312,2.8774959361191996,4.291500488307065e-10,1.7955638043076761e-09
313,5.340527362189528,2.4630314264994784,10.305323488473817
314,2.877495936324557,6.345075576064119e-10,2.6547796210252273e-09
315,2.877495935793096,1.0304646025360853e-10,4.311463897010981e-10
316,4.15608534900907,1.27858941331902,5.349618105326781
317,2.8774959366939434,1.0038938569323363e-09,4.200291897404895e-09
318,4.15608534772673,1.2785894120366805,5.3496180999614715
319,4.156085347969968,1.2785894122799188,5.349618100979181
320,4.156085349555504,1.278589413865454,5.34961810761306
321,2.8774959369420223,1.2519727476956177e-09,5.2382539763584645e-09
322,4.156085348193619,1.2785894125035693,5.349618101914934
323,2.8774959374836087,1.7935590790330025e-09,7.504251186674084e-09
324,2.8774959364770716,7.870220031236386e-10,3.2929000610693038e-09
325,2.8774959357088115,1.8761880937745445e-11,7.849970984352695e-11
326,4.156085347989784,1.278589412299734,5.349618101062088
327,4.1560853481979905,1.278589412507941,5.349618101933225
328,4.15608534833663,1.2785894126465802,5.349618102513292
329,2.877495936932668,1.242618452579336e-09,5.199115605591942e-09
330,2.877495937078706,1.3886563010601094e-09,5.810137963635498e-09
331,2.877495936559967,8.699174713910907e-10,3.6397347003003233e-09
332,5.3405273621003815,2.463031426410332,10.305323488100829
333,2.8774959357640544,7.400480228625383e-11,3.0963609276568606e-10
334,4.156085347600332,1.278589411910282,5.349618099432621
335,2.877495936287829,5.977796035949723e-10,2.5011098614413643e-09
336,2.877495939815063,4.125013219891116e-09,1.725905531202443e-08
337,2.8774959362326484,5.425988547358429e-10,2.270233608214767e-09
338,2.877495938816768,3.1267184397165693e-09,1.3082189951774127e-08
339,4.156085347749361,1.2785894120593113,5.3496181000561585
340,4.156085348145062,1.2785894124550126,5.349618101711773
341,4.1560853475981485,1.278589411908099,5.349618099423486
342,4.156085349211912,1.2785894135218623,5.349618106175472
343,2.8774959359066603,2.1661072935330594e-10,9.062992916142321e-10
344,4.156085348388123,1.2785894126980732,5.349618102728739
345,2.8774959364068895,7.168399207557741e-10,2.9992582284421588e-09
346,4.1560853487052025,1.278589413015153,5.3496181040554
347,2.8774959370311244,1.3410748067599343e-09,5.611056991483566e-09
348,4.156085348449123,1.2785894127590733,5.349618102983963
349,4.1560853481068065,1.278589412416757,5.3496181015517115
350,2.8774959360089944,3.1894487051431497e-10,1.334465338231894e-09
351,2.877495936190847,5.007976255910762e-10,2.095337265473063e-09
352,2.8774959364913997,8.01350097390241e-10,3.3528488074807684e-09
353,4.1560853487035665,1.278589413013517,5.349618104048555
354,4.156085348197172,1.278589412507122,5.349618101929798
355,2.8774959360745154,3.844657925355932e-10,1.608604875968922e-09
356,4.156085348710803,1.2785894130207538,5.349618104078834
357,2.8774959365626067,8.725571376544394e-10,3.6507790639461747e-09
358,4.156085347753537,1.2785894120634875,5.349618100073632
359,2.877495935822372,1.3232259732376406e-10,5.536377472026289e-10
360,4.156085348483424,1.2785894127933748,5.34961810312748
361,4.15608534847938,1.27858941278933,5.349618103110557
362,2.8774959358636742,1.7362467019665928e-10,7.264456201028224e-10
363,4.15608534829277,1.2785894126027202,5.3496181023297815
364,4.156085347778513,1.278589412088463,5.34961810017813
365,4.1560853476464885,1.278589411956439,5.349618099625741
366,2.877495936765154,1.0751044499102136e-09,4.498237018424334e-09
367,4.156085347971908,1.2785894122818586,5.349618100987296
368,4.156085347676598,1.2785894119865482,5.3496180997517175
369,4.15608535117463,1.2785894154845803,5.349618114387484
370,4.156085347622586,1.2785894119325363,5.349618099525732
371,5.340527361717932,2.4630314260278823,10.30532348650066
372,4.15608534768319,1.2785894119931402,5.349618099779299
373,4.1560853477351,1.2785894120450507,5.349618099996492
374,4.156085347825373,1.2785894121353234,5.349618100374193
375,4.156085350403325,1.2785894147132755,5.3496181111603445
376,4.156085348362737,1.2785894126726873,5.349618102622524
377,4.1560853476206105,1.278589411930561,5.349618099517468
378,5.340527362655422,2.4630314269653724,10.305323490423119
379,2.877495936060761,3.7071146152811707e-10,1.5510567550336418e-09
380,4.1560853475999675,1.278589411909918,5.349618099431097
381,4.1560853479362105,1.278589412246161,5.3496181008379375
382,4.156085348615521,1.2785894129254718,5.349618103680174
383,2.877495936915988,1.2259384618573677e-09,5.129326524411226e-09
384,2.8774959405579335,4.867883873771461e-09,2.0367226127859794e-08
385,4.156085347640904,1.278589411950854,5.349618099602374
386,4.156085347808524,1.2785894121184747,5.349618100303698
387,4.15608534863788,1.2785894129478308,5.349618103773724
388,2.8774959358058023,1.1575274072583852e-10,4.843094671969084e-10
389,2.8774959357359187,4.586908630699327e-11,1.9191625710845984e-10
390,2.8774959362101544,5.201048480785175e-10,2.1761186843605174e-09
391,2.877495935778187,8.813749730052223e-11,3.6876728870538504e-10
392,2.877495935913359,2.2330937099468429e-10,9.343264082417591e-10
393,2.877495936182312,4.92262230977758e-10,2.0596251744109394e-09
394,2.8774959358515027,1.6145307313308876e-10,6.755196579888434e-10
395,2.877495936393867,7.038174487661308e-10,2.9447722056374917e-09
396,4.1560853476725175,1.278589411982468,5.349618099734646
397,4.1560853502757595,1.27858941458571,5.3496181106266105
398,4.156085347817996,1.2785894121279462,5.349618100343327
399,4.156085348366842,1.2785894126767925,5.3496181026397
400,4.156085347999868,1.2785894123098185,5.349618101104281
401,4.1560853528747295,1.2785894171846799,5.349618121500701
402,2.877495937137569,1.4475194376473155e-09,6.0564213271163686e-09
403,4.156085347603058,1.2785894119130088,5.3496180994440286
404,4.156085348095933,1.2785894124058839,5.349618101506218
405,2.87749593623408,5.440305983483995e-10,2.2762240234897037e-09
406,2.8774959360870156,3.9696601561445277e-10,1.6609058093308704e-09
407,2.877495935775709,8.565947950955888e-11,3.5839926226799434e-10
408,2.877495937290103,1.6000534230897756e-09,6.694623522207621e-09
409,4.15608534805561,1.2785894123655606,5.349618101337506
410,2.8774959360780503,3.880007426459997e-10,1.623395107230863e-09
411,2.8774959359473264,2.572768664776959e-10,1.0764464093426796e-09
412,4.156085349205743,1.278589413515693,5.349618106149659
413,4.156085348865155,1.278589413175105,5.349618104724639
414,2.8774959358853014,1.9525181471635733e-10,8.169335927732391e-10
415,4.1560853494183085,1.278589413728259,5.349618107039036
416,2.87749593569529,5.240252676230739e-12,2.1925217197349413e-11
417,2.8774959373286073,1.6385577339406154e-09,6.855725558807535e-09
418,4.156085348017097,1.2785894123270474,5.349618101176366
419,4.156085349440577,1.2785894137505274,5.349618107132207
420,4.1560853492974665,1.278589413607417,5.349618106533433
421,4.156085347732692,1.278589412042642,5.349618099986414
422,4.156085348012626,1.2785894123225763,5.34961810115766
423,2.8774959367745936,1.0845440101547865e-09,4.537732138487627e-09
424,4.15608534980298,1.2785894141129308,5.349618108648503
425,2.877495935841912,1.518625225571668e-10,6.35392794379186e-10
426,5.340527361808748,2.4630314261186985,10.305323486880635
427,5.340527361718266,2.4630314260282162,10.305323486502058
428,2.8774959371061826,1.4161329886519525e-09,5.925100424519769e-09
429,4.156085347613793,1.2785894119237433,5.349618099488942
430,2.877495936293702,6.036522393060295e-10,2.5256809692564278e-09
431,4.156085347643767,1.2785894119537176,5.3496180996143545
432,4.156085348132306,1.2785894124422565,5.349618101658401
433,4.156085349415324,1.2785894137252747,5.34961810702655
434,4.156085347668824,1.2785894119787748,5.349618099719194
435,2.8774959368614184,1.171368779750992e-09,4.9010069744781504e-09
436,2.877495938518191,2.8281412767228176e-09,1.1832943101808269e-08
437,2.877495935924866,2.348166106003191e-10,9.824726987517353e-10
438,4.156085347797468,1.2785894121074186,5.34961810025744
439,2.8774959367511634,1.0611138634430972e-09,4.439700404645919e-09
440,4.156085348181584,1.2785894124915345,5.34961810186458
441,4.156085349429802,1.278589413739752,5.349618107087123
442,2.877495936096663,4.0661340960923553e-10,1.7012705058050415e-09
443,2.8774959378921388,2.202089177671951e-09,9.213541119379442e-09
444,4.156085351505727,1.2785894158156772,5.349618115772794
445,4.156085347925423,1.2785894122353731,5.349618100792801
446,4.156085348957465,1.2785894132674152,5.349618105110865
447,4.15608534758344,1.2785894118933907,5.349618099361947
448,2.87749593637035,6.803002605693109e-10,2.846376290221997e-09
449,4.156085351212905,1.2785894155228554,5.349618114547627
450,2.8774959414402943,5.750244724822551e-09,2.4059023928657553e-08
451,4.156085349781986,1.278589414091936,5.3496181085606604
452,5.3405273620267995,2.46303142633675,10.305323487792961
453,4.156085349050903,1.2785894133608533,5.34961810550181
454,4.156085348248091,1.2785894125580413,5.349618102142845
455,2.877495938452517,2.762467588013351e-09,1.155816438824786e-08
456,4.156085347679184,1.2785894119891346,5.349618099762539
457,2.877495936070627,3.8057734741414606e-10,1.5923356215807873e-09
458,4.156085350250487,1.2785894145604377,5.349618110520872
459,4.156085349515179,1.278589413825129,5.34961810744434
460,4.156085348384794,1.2785894126947444,5.34961810271481
461,2.877495937245822,1.5557723997972062e-09,6.509351720751511e-09
462,4.156085348872821,1.2785894131827718,5.3496181047567175
463,4.156085347653933,1.2785894119638836,5.349618099656889
464,4.156085347711734,1.2785894120216845,5.349618099898728
465,4.156085347908974,1.278589412218924,5.349618100723979
466,2.8774959361115187,4.2146908185713983e-10,1.763426638490273e-09
467,4.15608534822675,1.2785894125367,5.349618102053554
468,4.156085347839033,1.2785894121489836,5.349618100431347
469,4.156085347604083,1.2785894119140337,5.349618099448318
470,4.156085347632313,1.2785894119422636,5.349618099566431
471,5.3405273658573,2.4630314301672502,10.305323503819775
472,4.1560853481954165,1.278589412505367,5.349618101922456
473,2.8774959399425715,4.252521890180105e-09,1.779255158851356e-08
474,4.156085349631674,1.2785894139416243,5.349618107931756
475,4.156085348690407,1.2785894130003577,5.349618103993497
476,4.156085347603094,1.2785894119130443,5.349618099444178
477,4.156085347793221,1.2785894121031713,5.349618100239669
478,4.156085348294603,1.2785894126045534,5.349618102337452
479,4.156085347850503,1.2785894121604535,5.349618100479338
480,4.156085347617097,1.2785894119270473,5.3496180995027665
481,4.1560853479535815,1.278589412263532,5.349618100910618
482,2.8774959357920444,1.0199485700468358e-10,4.267464817075961e-10
483,4.156085347966046,1.2785894122759967,5.34961810096277
484,2.877495935935322,2.45272246957029e-10,1.0262190812682094e-09
485,4.156085347778719,1.2785894120886692,5.349618100178992
486,4.15608534909952,1.2785894134094704,5.349618105705225
487,2.8774959363819157,6.91866119950646e-10,2.894767845873503e-09
488,2.8774959371713535,1.4813039683758689e-09,6.1977758036846355e-09
489,2.877495943110304,7.420254632961587e-09,3.104634538431128e-08
490,5.340527361917442,2.463031426227392,10.305323487335409
491,4.156085349485426,1.2785894137953768,5.3496181073198565
492,4.156085348304687,1.2785894126146378,5.349618102379645
493,2.8774959359187893,2.2873969385273085e-10,9.57046879079826e-10
494,4.156085347563206,1.2785894118731562,5.3496180992772855
495,4.156085347790084,1.2785894121000343,5.349618100226544
496,4.156085348110114,1.2785894124200645,5.34961810156555
497,4.156085349345876,1.2785894136558262,5.349618106735977
498,4.156085347740323,1.2785894120502732,5.349618100018343
499,2.8774959358442125,1.5416290466419014e-10,6.450175931149716e-10
